Time (LST),Air Temp (°F),0.5 m Air Temp (°F),1.5 m Air Temp (°F),3 m Air Temp (°F),Relative Humidity (%),Precipitation (in),Accumulated Precip (in),Solar Radiation (W/m²),Wind Speed (mph),Wind Direction (°),Wind Gust (mph),"4"" Bare Soil Temp (°F)","4"" Grass Soil Temp (°F)","2"" Soil Temp (°F)","2"" Soil Water Content (%)","4"" Soil Temp (°F)","4"" Soil Water Content (%)","8"" Soil Temp (°F)","8"" Soil Water Content (%)","20"" Soil Temp (°F)","20"" Soil Water Content (%)",Inversion Strength,Max Inversion,Battery Voltage,Heat Index (°F),Wind Chill (°F),Path
2025-04-13 14:00:00,61.9,61.2,61.5,61.2,35,0.0,0.0,335.0,14.3,147,22.1,51.8,43.0,49.8,40,49.3,42,49.6,38,47.5,44,0,0,14,,,C
2025-04-13 13:30:00,61.9,61.2,61.3,61.0,35,0.0,0.0,407.0,13.9,154,23.5,51.4,42.8,49.6,40,49.1,42,49.6,38,47.5,44,0,0,14,,,C
2025-04-13 13:00:00,61.3,60.8,60.8,60.4,36,0.0,0.0,520.0,13.4,159,22.1,51.3,42.6,49.5,40,48.9,42,49.5,38,47.5,44,0,0,14,,,C
2025-04-13 12:30:00,59.9,59.5,59.7,59.5,37,0.0,0.0,231.0,14.1,168,24.2,50.9,42.4,49.3,40,48.7,42,49.5,38,47.5,44,0,0,14,,,C
2025-04-13 12:00:00,60.4,59.9,59.9,59.7,37,0.0,0.0,307.0,13.2,164,23.0,50.4,42.4,48.9,40,48.6,42,49.5,38,47.5,44,0,0,14,,,C
2025-04-13 11:30:00,61.2,60.8,60.4,59.9,37,0.0,0.0,633.0,14.5,170,26.4,49.8,42.3,48.7,40,48.4,42,49.5,38,47.5,44,0,0,14,,,C
2025-04-13 11:00:00,60.6,60.3,60.1,59.5,37,0.0,0.0,612.0,13.4,167,23.7,49.3,42.1,48.4,40,48.4,42,49.5,38,47.5,44,0,0,14,,,C
2025-04-13 10:30:00,59.7,59.0,58.8,58.3,37,0.0,0.0,668.0,13.6,160,23.3,48.7,42.1,48.2,40,48.2,42,49.5,38,47.5,44,0,0,14,,,A
2025-04-13 10:00:00,58.1,57.4,57.4,56.8,40,0.0,0.0,632.0,13.6,146,23.5,48.4,42.1,48.2,40,48.2,42,49.5,38,47.5,44,0,0,14,,,A
2025-04-13 09:30:00,55.6,55.0,55.0,54.9,43,0.0,0.0,357.0,11.6,155,21.0,48.2,42.1,48.0,40,48.2,42,49.6,38,47.5,44,0,0,14,,,A
2025-04-13 09:00:00,55.2,54.5,54.5,54.1,45,0.0,0.0,437.0,11.0,160,19.0,48.0,42.1,48.0,40,48.2,42,49.6,38,47.5,44,0,0,14,,,A
2025-04-13 08:30:00,53.6,52.9,52.7,52.5,47,0.0,0.0,358.0,10.3,161,20.4,48.0,42.1,48.0,40,48.2,42,49.6,38,47.3,44,0,0,14,,,A
2025-04-13 08:00:00,50.5,50.0,50.2,50.2,53,0.0,0.0,165.0,7.4,151,12.5,48.0,42.1,48.0,40,48.4,42,49.6,38,47.3,44,0,0,14,,,A
2025-04-13 07:30:00,48.7,48.4,48.6,48.7,59,0.0,0.0,64.0,5.6,131,9.8,48.0,42.3,48.2,40,48.4,42,49.6,38,47.3,44,0,0,14,,46.4,A
2025-04-13 07:00:00,48.2,47.8,48.0,48.2,58,0.0,0.0,27.0,5.1,143,8.9,48.2,42.3,48.2,40,48.4,42,49.6,38,47.3,44,0,0,13,,46.0,A
2025-04-13 06:30:00,48.4,48.0,48.2,48.4,56,0.0,0.0,5.0,5.1,146,8.7,48.4,42.3,48.2,40,48.6,42,49.8,38,47.3,44,0,0,13,,46.2,A
2025-04-13 06:00:00,48.2,47.8,48.0,48.6,56,0.0,0.0,0.0,6.0,128,9.4,48.6,42.3,48.4,40,48.6,42,49.8,38,47.3,44,1,1,13,,45.5,A
2025-04-13 05:30:00,48.4,48.2,48.4,48.6,55,0.0,0.0,0.0,4.0,142,7.8,48.6,42.4,48.4,40,48.6,42,49.8,38,47.3,44,0,0,13,,47.0,A
2025-04-13 05:00:00,48.2,48.2,48.4,48.7,54,0.0,0.0,0.0,4.7,163,8.3,48.7,42.4,48.6,40,48.7,42,49.8,38,47.3,44,1,1,13,,46.3,A
2025-04-13 04:30:00,48.0,47.8,48.0,48.4,54,0.0,0.0,0.0,4.0,152,7.2,48.9,42.4,48.6,40,48.7,42,49.8,38,47.3,44,1,1,13,,46.6,A
2025-04-13 04:00:00,47.8,47.5,47.8,48.2,55,0.0,0.0,0.0,3.1,139,6.0,49.1,42.6,48.7,40,48.9,42,49.8,38,47.3,44,1,1,13,,47.1,A
2025-04-13 03:30:00,47.8,47.1,47.7,48.2,54,0.0,0.0,0.0,3.1,127,6.0,49.3,42.6,48.7,40,48.9,42,49.8,38,47.1,44,1,1,13,,47.1,A
2025-04-13 03:00:00,47.7,47.1,47.3,48.0,55,0.0,0.0,0.0,4.3,127,7.6,49.5,42.8,48.9,40,49.1,42,50.0,38,47.1,44,1,1,13,,46.0,A
2025-04-13 02:30:00,47.3,46.8,47.1,47.8,56,0.0,0.0,0.0,4.7,135,7.6,49.6,42.8,49.1,40,49.1,42,50.0,38,47.1,44,1,1,13,,45.2,A
2025-04-13 02:00:00,47.7,46.9,47.3,48.0,53,0.0,0.0,0.0,4.0,136,6.7,49.8,43.0,49.1,40,49.3,42,50.0,38,47.1,44,1,1,13,,46.1,A
2025-04-13 01:30:00,48.6,47.8,48.6,49.3,50,0.0,0.0,0.0,3.1,169,4.5,50.0,43.0,49.3,40,49.3,42,50.0,38,47.1,44,1,1,13,,47.9,A
2025-04-13 01:00:00,48.9,48.7,49.1,49.5,47,0.0,0.0,0.0,3.1,152,5.1,50.4,43.2,49.5,40,49.5,42,50.0,38,47.1,44,1,1,13,,48.3,A
2025-04-13 00:30:00,49.1,48.9,49.3,49.6,47,0.0,0.0,0.0,3.6,153,6.3,50.5,43.2,49.6,40,49.5,42,50.0,38,47.1,44,1,1,13,,48.2,A
2025-04-13 00:00:00,49.8,49.6,49.8,50.4,46,0.0,0.0,0.0,3.6,155,6.5,50.9,43.3,49.8,40,49.6,42,50.0,38,47.1,44,1,1,13,,49.0,A
2025-04-12 23:30:00,49.6,49.6,49.8,50.4,46,0.0,0.0,0.0,4.3,154,7.6,51.1,43.3,50.0,40,49.8,42,50.0,38,46.9,44,1,1,13,,48.3,A
2025-04-12 23:00:00,48.7,47.7,48.4,49.5,51,0.0,0.0,0.0,3.8,128,6.9,51.4,43.5,50.2,40,49.8,42,50.0,38,46.9,44,2,2,13,,47.6,A
2025-04-12 22:30:00,49.5,49.3,49.8,50.5,47,0.0,0.0,0.0,4.5,156,6.9,51.8,43.7,50.4,40,50.0,42,49.8,38,46.9,44,1,1,13,,47.9,A
2025-04-12 22:00:00,47.5,46.2,46.9,49.3,53,0.0,0.0,0.0,2.2,148,4.0,52.3,43.9,50.5,40,50.2,42,49.8,38,46.9,44,3,3,14,,,B
2025-04-12 21:30:00,47.1,43.9,45.0,49.1,49,0.0,0.0,0.0,0.7,121,1.8,52.7,43.9,50.9,40,50.4,42,49.8,38,46.9,44,5,5,14,,,B
2025-04-12 21:00:00,48.0,45.9,46.6,50.4,47,0.0,0.0,0.0,1.3,125,2.2,53.2,44.1,51.3,40,50.4,42,49.6,38,46.9,44,5,5,14,,,C
2025-04-12 20:30:00,49.6,48.2,49.3,51.8,44,0.0,0.0,0.0,2.5,143,3.4,53.8,44.1,51.4,40,50.5,42,49.5,38,46.9,44,4,4,14,,,C
2025-04-12 20:00:00,52.2,50.9,52.0,53.4,39,0.0,0.0,0.0,2.9,143,4.3,54.3,44.1,51.8,40,50.5,42,49.5,38,46.9,44,3,3,14,,,C
2025-04-12 19:30:00,55.8,54.0,55.2,55.2,32,0.0,0.0,15.0,2.2,149,5.6,54.7,44.1,52.0,40,50.4,42,49.3,38,46.9,44,1,1,14,,,C
2025-04-12 19:00:00,60.6,57.6,57.9,57.0,28,0.0,0.0,91.0,0.7,79,2.0,55.2,43.9,52.0,40,50.4,42,49.1,38,46.9,44,0,0,14,,,C
2025-04-12 18:30:00,61.0,58.1,58.1,57.7,27,0.0,0.0,176.0,1.6,200,5.1,55.6,43.7,52.0,41,50.2,42,48.9,38,46.9,44,0,0,14,,,C
2025-04-12 18:00:00,61.2,58.6,58.6,57.9,26,0.0,0.0,287.0,2.0,10,6.3,55.8,43.5,52.0,41,50.0,42,48.7,38,46.9,44,0,0,14,,,C
2025-04-12 17:30:00,60.6,59.0,58.8,57.7,28,0.0,0.0,391.0,2.7,10,6.5,55.9,43.2,51.8,41,49.6,42,48.4,38,46.9,44,0,0,14,,,C
2025-04-12 17:00:00,60.3,59.5,59.5,57.9,29,0.0,0.0,499.0,4.3,43,9.2,55.6,42.8,51.4,41,49.3,42,48.2,38,46.9,44,0,0,14,,,C
2025-04-12 16:30:00,61.3,59.9,59.4,58.3,28,0.0,0.0,594.0,2.7,178,7.8,55.0,42.4,51.1,41,48.9,42,48.0,38,46.9,44,0,-1,14,,,C
2025-04-12 16:00:00,62.1,59.5,59.5,57.6,27,0.0,0.0,690.0,4.0,168,8.7,54.5,42.1,50.5,41,48.4,42,47.8,38,46.9,44,0,0,14,,,C
2025-04-12 15:30:00,59.7,59.0,58.1,57.0,28,0.0,0.0,771.0,3.6,321,9.6,53.8,41.5,50.0,41,48.0,42,47.7,38,46.9,44,0,-1,14,,,C
2025-04-12 15:00:00,58.8,59.0,58.6,57.0,30,0.0,0.0,836.0,5.1,34,10.7,52.9,41.2,49.3,41,47.5,42,47.7,38,46.9,44,0,0,14,,,B
2025-04-12 14:30:00,58.8,58.1,57.4,56.1,30,0.0,0.0,898.0,4.0,15,11.2,51.8,40.6,48.6,41,46.9,42,47.5,38,46.9,44,0,-1,14,,,B
2025-04-12 14:00:00,59.2,57.9,57.2,55.8,30,0.0,0.0,938.0,3.4,21,10.7,50.7,40.3,47.8,41,46.6,42,47.3,38,46.9,44,0,-1,14,,,B
2025-04-12 13:30:00,57.0,57.0,55.6,54.7,34,0.0,0.0,964.0,5.4,3,11.6,49.5,39.7,47.1,41,46.0,42,47.3,38,47.1,44,0,-1,14,,,B
2025-04-12 13:00:00,56.7,56.3,55.0,54.1,35,0.0,0.0,977.0,4.5,6,11.9,48.2,39.4,46.4,41,45.7,42,47.3,38,47.1,44,0,-1,14,,,B
2025-04-12 12:30:00,55.0,54.7,53.2,52.5,38,0.0,0.0,968.0,4.5,276,10.3,46.9,39.0,45.9,41,45.3,42,47.3,38,47.1,44,0,-1,14,,,B
2025-04-12 12:00:00,54.0,53.6,52.3,51.6,39,0.0,0.0,943.0,4.0,323,10.1,45.5,38.8,45.1,41,45.0,42,47.3,38,47.1,44,0,-1,14,,,B
2025-04-12 11:30:00,52.3,52.3,51.1,50.4,41,0.0,0.0,900.0,4.3,297,10.7,44.4,38.7,44.6,41,44.8,42,47.3,38,47.1,44,0,-1,14,,,C
2025-04-12 11:00:00,51.6,50.9,49.8,49.3,41,0.0,0.0,846.0,3.4,315,10.1,43.5,38.5,44.2,41,44.4,42,47.3,38,47.1,44,0,-1,14,,,C
2025-04-12 10:30:00,50.7,49.3,48.4,47.8,40,0.0,0.0,774.0,2.5,317,6.3,42.6,38.3,43.9,41,44.4,42,47.5,38,47.1,44,0,-1,14,,,C
2025-04-12 10:00:00,49.3,47.7,47.1,46.6,40,0.0,0.0,692.0,1.6,291,4.9,42.1,38.3,43.5,41,44.2,42,47.5,38,47.1,44,0,-1,14,,,C
2025-04-12 09:30:00,47.7,45.9,45.3,44.8,46,0.0,0.0,597.0,1.6,301,4.3,41.5,38.3,43.3,41,44.4,42,47.7,38,47.1,44,0,-1,14,,,A
2025-04-12 09:00:00,44.2,42.4,42.1,41.7,58,0.0,0.0,494.0,1.3,325,3.6,41.4,38.5,43.3,41,44.4,42,47.7,38,47.1,44,0,0,14,,,A
2025-04-12 08:30:00,41.5,38.8,38.8,38.5,64,0.0,0.0,387.0,1.1,1,2.5,41.4,38.5,43.3,41,44.6,42,47.8,38,47.1,44,0,0,14,,,A
2025-04-12 08:00:00,40.3,35.1,34.9,35.2,66,0.0,0.0,280.0,0.4,17,1.8,41.5,38.7,43.5,41,44.6,42,47.8,38,47.1,44,0,0,14,,,A
2025-04-12 07:30:00,36.3,30.9,30.7,31.5,77,0.0,0.0,177.0,0.0,81,0.2,41.7,38.8,43.5,41,44.8,42,48.0,38,47.1,44,1,1,14,,,A
2025-04-12 07:00:00,30.7,26.6,27.7,28.9,87,0.0,0.0,86.0,0.2,159,1.1,41.9,39.0,43.7,41,45.0,42,48.0,38,47.1,44,2,2,14,,,A
2025-04-12 06:30:00,27.1,25.5,26.1,28.0,91,0.0,0.0,14.0,1.6,121,2.7,42.3,39.2,43.9,41,45.1,42,48.2,38,47.1,44,3,3,13,,,A
2025-04-12 06:00:00,26.6,24.4,25.7,28.0,90,0.0,0.0,0.0,1.3,137,2.9,42.4,39.4,44.2,41,45.3,42,48.4,38,47.1,44,4,4,13,,,A
2025-04-12 05:30:00,27.7,25.9,27.0,28.8,90,0.0,0.0,0.0,0.2,218,2.5,42.8,39.6,44.4,41,45.5,42,48.4,38,47.1,44,3,3,13,,,A
2025-04-12 05:00:00,28.2,26.4,27.9,29.1,90,0.0,0.0,0.0,2.7,286,3.8,43.0,39.7,44.6,41,45.7,42,48.6,38,47.1,44,3,3,13,,,A
2025-04-12 04:30:00,27.7,26.1,27.5,29.1,90,0.0,0.0,0.0,0.4,261,2.0,43.3,39.7,44.8,41,45.9,42,48.6,38,47.1,44,3,3,13,,,A
2025-04-12 04:00:00,27.7,26.1,27.0,28.9,89,0.0,0.0,0.0,0.2,285,1.3,43.7,39.9,45.0,41,46.0,42,48.7,38,47.1,44,3,3,13,,,A
2025-04-12 03:30:00,28.9,27.3,28.6,29.7,88,0.0,0.0,0.0,1.3,281,2.2,43.9,40.1,45.3,41,46.2,42,48.7,38,47.1,44,2,2,13,,,A
2025-04-12 03:00:00,29.3,27.5,28.9,30.0,86,0.0,0.0,0.0,2.0,281,2.7,44.2,40.5,45.5,41,46.6,42,48.9,38,47.1,44,3,3,13,,,A
2025-04-12 02:30:00,29.7,27.7,29.1,30.9,84,0.0,0.0,0.0,0.4,249,1.8,44.6,40.6,45.9,41,46.8,42,48.9,38,47.1,44,3,3,13,,,A
2025-04-12 02:00:00,31.5,28.2,30.7,32.5,80,0.0,0.0,0.0,0.9,263,2.0,45.0,40.8,46.0,41,46.9,42,49.1,38,47.1,44,4,4,13,,,A
2025-04-12 01:30:00,30.9,28.9,30.6,32.0,81,0.0,0.0,0.0,0.7,246,2.0,45.3,41.0,46.4,41,47.1,42,49.1,38,47.1,44,3,3,13,,,A
2025-04-12 01:00:00,32.0,27.9,31.1,33.3,77,0.0,0.0,0.0,0.0,292,0.7,45.7,41.2,46.6,41,47.3,42,49.1,38,46.9,44,5,5,13,,,A
2025-04-12 00:30:00,32.9,29.7,32.5,34.3,75,0.0,0.0,0.0,2.0,286,3.1,46.0,41.4,46.9,41,47.5,42,49.3,38,46.9,44,5,5,13,,,A
2025-04-12 00:00:00,31.8,29.1,31.3,33.8,78,0.0,0.0,0.0,2.0,311,3.8,46.4,41.5,47.3,41,47.7,42,49.3,38,46.9,44,5,5,13,,,A
2025-04-11 23:30:00,31.8,30.2,31.8,32.7,79,0.0,0.0,0.0,1.8,300,4.0,46.8,41.7,47.5,41,48.0,42,49.3,38,46.9,44,3,3,13,,,A
2025-04-11 23:00:00,32.5,30.7,32.2,33.6,77,0.0,0.0,0.0,2.7,329,4.3,47.3,41.9,47.8,41,48.2,42,49.3,38,46.9,44,3,3,13,,,A
2025-04-11 22:30:00,32.7,30.7,32.4,34.7,76,0.0,0.0,0.0,3.6,335,4.3,47.7,42.1,48.2,41,48.4,42,49.3,38,46.9,44,4,4,13,,29.4,A
2025-04-11 22:00:00,33.3,31.3,32.7,34.7,76,0.0,0.0,0.0,3.6,339,4.5,48.0,42.1,48.6,41,48.6,42,49.3,38,46.9,44,3,3,13,,30.0,B
2025-04-11 21:30:00,33.8,31.8,33.4,34.9,76,0.0,0.0,0.0,4.0,330,4.9,48.6,42.3,48.9,41,48.7,42,49.3,38,46.9,44,3,3,13,,30.1,B
2025-04-11 21:00:00,34.3,32.5,34.0,35.6,74,0.0,0.0,0.0,3.6,334,5.1,48.9,42.4,49.1,41,48.9,42,49.3,38,46.9,44,3,3,14,,31.2,B
2025-04-11 20:30:00,36.5,34.5,35.8,36.9,68,0.0,0.0,0.0,3.1,343,4.5,49.5,42.4,49.5,41,48.9,42,49.1,38,46.9,44,2,2,14,,34.2,C
2025-04-11 20:00:00,39.9,38.1,39.2,40.1,60,0.0,0.0,0.0,5.1,345,7.6,49.8,42.4,49.6,41,48.9,42,49.1,38,46.9,44,2,2,14,,36.3,C
2025-04-11 19:30:00,44.2,42.8,43.5,43.9,49,0.0,0.0,24.0,8.1,340,12.1,50.4,42.6,49.8,41,49.1,42,49.1,38,46.9,44,1,1,14,,39.7,C
2025-04-11 19:00:00,47.7,46.4,46.8,46.9,40,0.0,0.0,104.0,10.1,344,18.6,50.7,42.4,50.0,41,48.9,42,48.9,38,46.9,44,1,1,14,,43.1,C
2025-04-11 18:30:00,49.6,48.7,48.9,48.9,39,0.0,0.0,179.0,12.3,342,21.7,50.9,42.4,50.2,41,48.9,42,48.7,38,46.9,44,0,0,14,,44.9,C
2025-04-11 18:00:00,51.1,50.5,50.4,50.0,39,0.0,0.0,289.0,12.5,348,19.2,51.3,42.3,50.2,41,48.7,42,48.7,38,46.9,44,0,0,14,,,C
2025-04-11 17:30:00,52.2,52.0,51.4,50.9,38,0.0,0.0,390.0,11.4,344,19.5,51.3,42.3,50.0,41,48.6,42,48.6,38,46.9,44,0,-1,14,,,C
2025-04-11 17:00:00,52.3,52.5,51.8,51.3,39,0.0,0.0,468.0,10.7,356,17.0,51.1,42.1,49.8,41,48.4,42,48.6,38,46.9,44,0,-1,14,,,C
2025-04-11 16:30:00,52.0,52.3,51.6,50.9,40,0.0,0.0,540.0,9.6,2,18.3,50.7,41.9,49.5,41,48.2,42,48.4,38,46.9,44,0,-1,14,,,B
2025-04-11 16:00:00,52.0,52.7,51.6,50.5,42,0.0,0.0,671.0,10.3,355,17.7,50.2,41.7,49.1,41,48.0,42,48.4,38,46.9,44,0,-1,14,,,B
2025-04-11 15:30:00,50.9,51.6,50.4,49.5,44,0.0,0.0,679.0,9.4,8,16.6,49.8,41.5,48.7,41,47.7,42,48.2,38,46.9,44,0,-1,14,,,B
2025-04-11 15:00:00,50.2,50.7,49.6,48.7,46,0.0,0.0,728.0,8.9,5,14.5,49.3,41.2,48.4,41,47.5,42,48.2,38,46.9,44,0,-1,14,,,B
2025-04-11 14:30:00,49.3,50.0,48.7,47.8,47,0.0,0.0,725.0,8.7,19,17.9,48.7,41.2,48.0,41,47.3,42,48.2,38,46.9,44,0,-1,14,,45.6,B
2025-04-11 14:00:00,48.9,49.8,48.6,47.7,47,0.0,0.0,736.0,10.7,10,25.1,48.4,41.0,47.7,41,47.1,42,48.2,38,46.9,44,0,-1,14,,44.5,B
2025-04-11 13:30:00,47.7,48.6,47.5,46.8,49,0.0,0.0,630.0,11.6,9,21.7,48.0,40.8,47.5,41,46.9,42,48.0,38,46.9,44,0,-1,14,,42.6,B
2025-04-11 13:00:00,47.5,48.0,47.1,46.4,49,0.0,0.0,518.0,12.1,13,19.5,47.7,40.6,47.3,41,46.8,42,48.0,38,46.9,44,0,-1,14,,42.2,B
2025-04-11 12:30:00,46.9,47.8,46.9,46.2,52,0.0,0.0,613.0,13.0,17,19.5,47.1,40.5,46.9,41,46.6,42,48.0,38,46.9,44,0,-1,14,,41.3,B
2025-04-11 12:00:00,46.4,47.1,46.2,45.7,53,0.0,0.0,520.0,12.1,24,19.2,46.6,40.5,46.6,41,46.4,42,48.0,38,46.9,44,0,-1,14,,40.9,B
2025-04-11 11:30:00,46.8,48.0,46.8,45.9,54,0.0,0.0,772.0,13.4,23,20.8,46.0,40.3,46.2,41,46.2,42,48.0,38,46.9,44,0,-1,14,,40.9,B
2025-04-11 11:00:00,46.0,47.3,46.0,45.1,55,0.0,0.0,767.0,14.3,33,22.6,45.5,40.3,46.0,42,46.2,42,48.2,38,46.9,44,0,-1,14,,39.8,B
2025-04-11 10:30:00,45.1,46.4,45.1,44.4,56,0.0,0.0,773.0,13.2,36,19.0,45.1,40.3,45.9,42,46.2,42,48.2,38,46.9,44,0,-1,14,,38.9,B
2025-04-11 10:00:00,43.7,45.0,43.7,43.0,58,0.0,0.0,676.0,13.2,36,18.6,44.8,40.3,45.7,42,46.2,42,48.2,38,46.8,44,0,-1,14,,37.1,B
2025-04-11 09:30:00,42.6,43.7,42.8,42.1,61,0.0,0.0,581.0,11.6,37,16.6,44.6,40.3,45.7,42,46.2,42,48.2,38,46.8,44,0,-1,14,,36.3,A
2025-04-11 09:00:00,41.4,42.1,41.5,41.0,65,0.0,0.0,480.0,11.6,39,17.2,44.4,40.3,45.7,42,46.2,42,48.4,38,46.8,44,0,-1,14,,34.7,A
2025-04-11 08:30:00,40.3,40.5,40.1,39.7,73,0.0,0.0,376.0,10.5,36,14.3,44.6,40.5,45.9,42,46.4,42,48.4,38,46.8,44,0,0,14,,33.8,A
2025-04-11 08:00:00,38.7,38.5,38.5,38.3,77,0.0,0.0,210.0,10.3,34,15.2,44.6,40.5,45.9,42,46.4,42,48.4,38,46.8,44,0,0,14,,31.9,A
2025-04-11 07:30:00,38.1,37.8,37.8,37.8,81,0.0,0.0,126.0,10.3,34,15.7,44.8,40.6,46.0,42,46.6,42,48.4,38,46.8,44,0,0,14,,31.2,A
2025-04-11 07:00:00,37.4,36.9,37.0,37.2,84,0.0,0.0,85.0,8.1,26,12.5,45.1,40.6,46.2,42,46.8,42,48.6,38,46.8,44,0,0,14,,31.4,A
2025-04-11 06:30:00,36.9,36.3,36.7,37.0,84,0.0,0.0,9.0,8.1,24,13.2,45.3,40.8,46.2,42,46.8,42,48.6,38,46.8,44,1,1,13,,30.7,A
2025-04-11 06:00:00,37.8,37.2,37.6,37.9,83,0.0,0.0,0.0,7.8,34,11.6,45.5,40.8,46.4,42,46.9,42,48.6,38,46.8,44,1,1,13,,32.0,A
2025-04-11 05:30:00,38.7,38.3,38.7,39.0,84,0.0,0.0,0.0,8.1,34,12.1,45.7,40.8,46.6,42,46.9,42,48.7,38,46.8,44,1,1,13,,32.9,B
2025-04-11 05:00:00,38.8,38.5,38.8,39.0,86,0.0,0.0,0.0,7.6,26,10.7,45.9,41.0,46.6,42,47.1,42,48.7,38,46.8,44,1,1,13,,33.4,B
2025-04-11 04:30:00,39.2,38.8,39.2,39.4,88,0.0,0.0,0.0,6.3,36,9.4,46.0,41.2,46.8,42,47.3,42,48.7,38,46.8,44,1,1,13,,34.6,B
2025-04-11 04:00:00,38.1,37.9,38.1,38.5,91,0.0,0.0,0.0,4.3,39,7.4,46.2,41.2,46.9,42,47.3,42,48.7,38,46.6,44,1,1,13,,34.9,B
2025-04-11 03:30:00,36.9,36.0,36.5,37.0,90,0.0,0.0,0.0,3.4,23,4.5,46.6,41.4,47.1,42,47.5,42,48.9,38,46.6,44,1,1,13,,34.4,B
2025-04-11 03:00:00,37.2,36.5,37.0,37.4,90,0.0,0.0,0.0,3.6,44,4.9,46.8,41.5,47.3,42,47.7,42,48.9,38,46.6,44,1,1,13,,34.5,B
2025-04-11 02:30:00,36.9,36.1,36.9,37.2,90,0.0,0.0,0.0,4.5,28,5.8,47.1,41.5,47.5,42,47.8,42,48.9,38,46.6,44,1,1,13,,33.2,B
2025-04-11 02:00:00,36.7,35.6,36.5,37.0,89,0.0,0.0,0.0,3.6,33,5.4,47.5,41.7,47.7,42,48.0,43,48.9,38,46.6,44,1,1,13,,33.9,B
2025-04-11 01:30:00,37.0,35.8,36.7,37.2,88,0.0,0.0,0.0,3.8,41,4.7,47.8,41.9,47.8,42,48.0,43,48.9,38,46.6,44,1,1,13,,34.1,B
2025-04-11 01:00:00,37.4,36.3,37.0,37.8,86,0.0,0.0,0.0,3.4,39,4.9,48.2,41.9,48.0,42,48.2,43,48.9,38,46.6,44,1,1,13,,35.0,B
2025-04-11 00:30:00,39.0,38.3,38.8,39.2,84,0.0,0.0,0.0,3.8,33,6.5,48.6,42.1,48.4,42,48.4,43,48.9,38,46.4,44,1,1,13,,36.4,B
2025-04-11 00:00:00,39.9,39.4,39.7,40.1,85,0.0,0.0,0.0,5.8,37,8.1,48.9,42.1,48.6,42,48.6,43,48.9,38,46.4,44,1,1,13,,35.8,B
2025-04-10 23:30:00,40.1,39.7,39.9,40.3,84,0.0,0.0,0.0,6.7,40,9.6,49.3,42.3,48.7,42,48.6,43,48.9,38,46.4,44,1,1,13,,35.4,C
2025-04-10 23:00:00,40.6,40.1,40.5,40.8,82,0.0,0.0,0.0,7.8,48,12.1,49.6,42.3,48.9,42,48.7,43,48.9,38,46.4,44,1,1,13,,35.5,C
2025-04-10 22:30:00,41.5,41.0,41.4,41.7,82,0.0,0.0,0.0,8.9,51,12.8,50.0,42.4,49.3,42,48.9,43,48.9,38,46.4,44,1,1,13,,36.0,C
2025-04-10 22:00:00,42.4,42.1,42.3,42.4,82,0.0,0.0,0.0,10.3,43,16.1,50.5,42.4,49.5,42,48.9,43,48.7,38,46.4,44,0,0,13,,36.6,C
2025-04-10 21:30:00,43.7,43.2,43.5,43.9,80,0.0,0.0,0.0,10.7,47,16.1,50.9,42.6,49.6,42,49.1,43,48.7,38,46.4,44,1,1,14,,37.9,C
2025-04-10 21:00:00,44.8,44.2,44.6,45.0,80,0.0,0.0,0.0,8.5,42,13.6,51.3,42.6,50.0,42,49.3,43,48.6,38,46.4,44,1,1,14,,40.2,C
2025-04-10 20:30:00,45.5,44.6,45.3,45.9,80,0.0,0.0,0.0,6.0,43,12.3,51.8,42.6,50.2,42,49.3,43,48.6,38,46.4,44,1,1,14,,42.3,C
2025-04-10 20:00:00,46.6,45.3,46.2,46.9,77,0.0,0.0,0.0,4.7,39,6.7,52.2,42.6,50.4,42,49.3,43,48.4,38,46.4,44,2,2,14,,44.4,C
2025-04-10 19:30:00,49.1,47.8,48.6,48.9,70,0.0,0.0,12.0,4.7,62,7.2,52.5,42.6,50.5,42,49.3,43,48.2,38,46.4,44,1,1,14,,47.4,B
2025-04-10 19:00:00,51.1,50.2,50.7,50.7,67,0.0,0.0,75.0,6.5,48,11.0,52.9,42.4,50.7,42,49.1,43,48.0,38,46.4,44,1,1,14,,,B
2025-04-10 18:30:00,52.3,51.8,52.2,51.6,64,0.0,0.0,163.0,7.8,41,12.5,53.1,42.4,50.7,42,49.1,43,47.8,38,46.2,44,0,0,14,,,B
2025-04-10 18:00:00,52.9,52.5,53.1,52.0,63,0.0,0.0,267.0,6.9,57,12.3,53.2,42.3,50.7,42,48.7,43,47.7,38,46.4,44,1,1,14,,,B
2025-04-10 17:30:00,52.9,53.1,52.5,52.0,64,0.0,0.0,364.0,10.1,31,17.2,53.2,42.1,50.5,42,48.6,43,47.5,38,46.4,44,0,-1,14,,,B
2025-04-10 17:00:00,53.1,53.4,52.7,52.0,66,0.0,0.0,463.0,10.3,31,16.3,53.1,41.7,50.4,42,48.2,43,47.3,38,46.4,44,0,-1,14,,,B
2025-04-10 16:30:00,53.2,54.0,53.1,52.0,66,0.0,0.0,560.0,8.7,38,15.0,52.7,41.4,50.0,42,47.8,43,47.1,38,46.4,44,0,-1,14,,,A
2025-04-10 16:00:00,53.6,54.0,52.7,51.8,65,0.0,0.0,650.0,6.5,26,11.4,52.2,41.2,49.5,42,47.5,43,46.9,38,46.4,44,0,-1,14,,,A
